EmployeeNumber,ONET_SOC_Code,Missing_Skill_Name,Importance_Weight,Recommended_Course_ID,Recommended_Course_Title,Match_Similarity
746,41-4012.00,Data entry software,3.0,CRS-103,Python & Software Engineering Architecture,0.4034
746,41-4012.00,Oracle Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Microsoft Publisher,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
746,41-4012.00,IBM Notes,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,SalesInSync,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Sage 50 Accounting,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Extensible markup language XML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Google Ads,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Social media sites,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Oracle WebLogic Server,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,vtiger CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,MASterMind,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Active Listening,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
746,41-4012.00,YouTube,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,LinkedIn,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Speaking,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Oracle Fusion Applications,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Evernote,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Google Slides,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Oracle PeopleSoft,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,FaceTime,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Microsoft Word,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
746,41-4012.00,Adobe Dreamweaver,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Microsoft Access,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
746,41-4012.00,Sales force automation software,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2425
746,41-4012.00,Computerized time management systems,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2433
746,41-4012.00,Fund accounting software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
746,41-4012.00,Relational database management software,3.0,CRS-103,Python & Software Engineering Architecture,0.2532
746,41-4012.00,HubSpot software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
746,41-4012.00,Contract Central,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Sage SalesLogix,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,3M Post-it App,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Yardi software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
746,41-4012.00,Google Meet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,IBM Power Systems software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
746,41-4012.00,SAP Business Objects,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
746,41-4012.00,Google Drive,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Marketo Marketing Automation,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,IBM Cognos Impromptu,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,ESRI ArcGIS software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
746,41-4012.00,Voice over internet protocol VoIP system software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
746,41-4012.00,SeaMonkey,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Microsoft Windows,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
746,41-4012.00,Medical condition coding software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
746,41-4012.00,Blackboard software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
746,41-4012.00,Learning Strategies,2.25,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
746,41-4012.00,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
746,41-4012.00,Google Analytics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
746,41-4012.00,Eko,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,SamePage StudioCRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,SAS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Adobe Creative Cloud software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
747,41-4012.00,IBM Notes,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Sage 50 Accounting,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Dropbox,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Microsoft Publisher,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
747,41-4012.00,Ardexus Mode,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Microsoft Visio,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
747,41-4012.00,Commence Application Suite,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,vtiger CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Apache Groovy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Microsoft Dynamics CRM,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
747,41-4012.00,Screencastify,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Handheld computer device software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
747,41-4012.00,NortonLifeLock cybersecurity software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
747,41-4012.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Aptean Onyx CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Skype,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Oracle Fusion Applications,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Evernote,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Airtable,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Citrix cloud computing software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
747,41-4012.00,Mozilla Firefox,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,SmugMug Flickr,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,NetSuite ERP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Oracle PeopleSoft,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Reading Comprehension,3.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Microsoft Word,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
747,41-4012.00,Adobe Dreamweaver,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Microsoft Office software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
747,41-4012.00,Computerized time management systems,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2433
747,41-4012.00,Virtual private networking VPN software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
747,41-4012.00,Yardi software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
747,41-4012.00,Ardexus TASC,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Microsoft OneNote,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
747,41-4012.00,Google Drive,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,McAfee,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Mathematics,2.25,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Tigerpaw,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,ESRI ArcGIS software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
747,41-4012.00,Microsoft Outlook,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
747,41-4012.00,Voice over internet protocol VoIP system software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
747,41-4012.00,SeaMonkey,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,LexisNexis,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Apple Keynote,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
747,41-4012.00,Learning Strategies,2.25,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
747,41-4012.00,Geographic information system GIS software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
747,41-4012.00,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
747,41-4012.00,HubSpot software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
747,41-4012.00,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
749,41-4012.00,HEAT Software GoldMine,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
749,41-4012.00,Tax software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
749,41-4012.00,Slack,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Blink,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Microsoft Teams,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
749,41-4012.00,SalesInSync,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Extensible markup language XML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Mozilla Thunderbird,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Commence Application Suite,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Zoom,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Oracle WebLogic Server,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,SSA Global BPCS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,UNIX,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,HydraNet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Active Listening,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
749,41-4012.00,MicroStrategy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,YouTube,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,LogMeIn GoToWebinar,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Contract tracking software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
749,41-4012.00,LinkedIn,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Oracle Fusion Applications,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Evernote,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,GroupMe,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Skype,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Airtable,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Microsoft Internet Explorer,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
749,41-4012.00,Adobe Photoshop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Healthcare common procedure coding system HCPCS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,FaceTime,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Reading Comprehension,3.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Sales force automation software,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2425
749,41-4012.00,Fund accounting software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
749,41-4012.00,Microsoft Exchange,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
749,41-4012.00,Relational database management software,3.0,CRS-103,Python & Software Engineering Architecture,0.2532
749,41-4012.00,3M Post-it App,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Adobe Acrobat,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Ardexus TASC,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Critical Thinking,3.5,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
749,41-4012.00,ACT! Premium,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Oracle Hyperion,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,SAP Business Objects,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
749,41-4012.00,Epic Systems,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Marketo Marketing Automation,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
749,41-4012.00,Microsoft Outlook,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
749,41-4012.00,IBM SPSS Statistics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Computerized call calendars,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
749,41-4012.00,Geographic information system GIS software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
749,41-4012.00,Oracle Business Intelligence Enterprise Edition,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4244
749,41-4012.00,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
749,41-4012.00,Microsoft Dynamics,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
752,19-1029.01,Microsoft Visual Studio,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
752,19-1029.01,Data visualization software,3.0,CRS-103,Python & Software Engineering Architecture,0.4034
752,19-1029.01,StataCorp Stata,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Microsoft Azure software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
752,19-1029.01,Formula translation/translator FORTRAN,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Microsoft Excel,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
752,19-1029.01,ClustalW,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Oracle PL/SQL,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
752,19-1029.01,SAS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Apache HTTP Server,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Microsoft Visual Basic for Applications VBA,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
752,19-1029.01,Scala,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,DNA sequencing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
752,19-1029.01,UNIX,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Python,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
752,19-1029.01,Shell script,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,BioPerl,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Tibco S-PLUS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,TIBCO Spotfire S+,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Reading Comprehension,4.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,ENSEMBL,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Microsoft Access,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
752,19-1029.01,Microsoft Office software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
752,19-1029.01,Git,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,NCBI RefSeq,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,jQuery,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Snakemake,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Critical Thinking,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
752,19-1029.01,Roche 454 Life Sciences GS Data Analysis,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
752,19-1029.01,Microsoft Active Server Pages ASP,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
752,19-1029.01,GenePattern,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Bash,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Linux,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Science,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Oracle Java,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
752,19-1029.01,Ruby,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Salesforce software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,SamePage StudioCRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Tax software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,Microsoft Teams,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
754,41-4012.00,Google Ads,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Extensible markup language XML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Mozilla Thunderbird,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Social media sites,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Commence Application Suite,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,vtiger CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Apache Groovy,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,SSA Global BPCS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Handheld computer device software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,UNIX,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,LinkedIn,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,YouTube,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Contract tracking software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,Evernote,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Citrix cloud computing software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
754,41-4012.00,SmugMug Flickr,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Adobe Photoshop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Microsoft Word,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
754,41-4012.00,Microsoft Access,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
754,41-4012.00,Microsoft Office software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
754,41-4012.00,Sales force automation software,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2425
754,41-4012.00,Relational database management software,3.0,CRS-103,Python & Software Engineering Architecture,0.2532
754,41-4012.00,Writing,3.25,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Yardi software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,Adobe Acrobat,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Ardexus TASC,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Google Meet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Critical Thinking,3.5,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
754,41-4012.00,Microsoft OneNote,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
754,41-4012.00,Oracle Hyperion,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,SAP Business Objects,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
754,41-4012.00,Tigerpaw,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,ESRI ArcGIS software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,Science,1.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Voice over internet protocol VoIP system software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,Adobe InDesign,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Advantage Signature Marketing Group Web Master,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.2163
754,41-4012.00,Intuit QuickBooks,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Computerized call calendars,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Medical condition coding software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,Database software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,Geographic information system GIS software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
754,41-4012.00,Microsoft Dynamics,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
754,41-4012.00,HubSpot software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
754,41-4012.00,Tableau,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
754,41-4012.00,Novo Customer Tracking Software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
757,41-4011.00,Salesforce software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
757,41-4011.00,Microsoft Excel,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
757,41-4011.00,Oracle Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,Microsoft Publisher,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
757,41-4011.00,Google Ads,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,Cegedim Target Software Target SFA Pharmaceutical Suite,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
757,41-4011.00,IBM InfoSphere DataStage,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,NortonLifeLock cybersecurity software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
757,41-4011.00,LogMeIn GoToWebinar,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,Google Workspace software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
757,41-4011.00,Citrix cloud computing software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
757,41-4011.00,Microsoft Word,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
757,41-4011.00,Salesforce.com Salesforce CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,Critical Thinking,3.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
757,41-4011.00,Oracle Hyperion,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,ActionWare,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,Science,1.5,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,IBM SPSS Statistics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,Teradata Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,Web browser software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
757,41-4011.00,Apache Hadoop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
757,41-4011.00,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
757,41-4011.00,HubSpot software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
757,41-4011.00,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
757,41-4011.00,Monitoring,3.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
758,29-2012.00,Electronic medical record EMR software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
758,29-2012.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
758,29-2012.00,Google Docs,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
758,29-2012.00,Microsoft Outlook,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
758,29-2012.00,Microsoft Office software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
758,29-2012.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
